index,seq_id,prep,samplename,seq_count
12855,EBV-17-3P,NTTR (Corrected),NTTR3 (Corrected),7882.631366674595
12856,EBV-17-3P,circ_ligase (Corrected),circ_ligase (Corrected),7572.106847122161
12857,EBV-17-5P,NTC (Corrected),NTC4 (Corrected),325.8294153743607
12858,EBV-17-5P,NTC (Corrected),NTC5 (Corrected),268.3901358855473
12859,EBV-17-5P,NTC (Corrected),NTC6 (Corrected),364.17086335801037
12860,EBV-17-5P,NTT (Corrected),NTT4 (Corrected),189.46515172226475
12861,EBV-17-5P,NTT (Corrected),NTT5 (Corrected),188.61208935521267
12862,EBV-17-5P,NTT (Corrected),NTT6 (Corrected),265.89953981013014
12863,EBV-17-5P,MTT (Corrected),MTT1 (Corrected),146.53702590665037
12864,EBV-17-5P,MTT (Corrected),MTT2 (Corrected),232.97406889077595
12865,EBV-17-5P,MTT (Corrected),MTT3 (Corrected),316.2427437471904
12866,EBV-17-5P,NTTR (Corrected),NTTR1 (Corrected),53.48100335691805
12867,EBV-17-5P,NTTR (Corrected),NTTR2 (Corrected),162.49503897653523
12868,EBV-17-5P,NTTR (Corrected),NTTR3 (Corrected),215.46303510700795
12869,EBV-17-5P,circ_ligase (Corrected),circ_ligase (Corrected),722.4719235601967
12870,EBV-18-3P,NTC (Corrected),NTC4 (Corrected),95.87834825427235
12871,EBV-18-3P,NTC (Corrected),NTC5 (Corrected),106.61672325875087
12872,EBV-18-3P,NTC (Corrected),NTC6 (Corrected),130.08774291139665
12873,EBV-18-3P,NTT (Corrected),NTT4 (Corrected),265.5257948962968
12874,EBV-18-3P,NTT (Corrected),NTT5 (Corrected),279.6189489864651
12875,EBV-18-3P,NTT (Corrected),NTT6 (Corrected),281.9528471160472
12876,EBV-18-3P,MTT (Corrected),MTT1 (Corrected),200.66411076467222
12877,EBV-18-3P,MTT (Corrected),MTT2 (Corrected),298.391491812057
12878,EBV-18-3P,MTT (Corrected),MTT3 (Corrected),314.3320987419606
12879,EBV-18-3P,NTTR (Corrected),NTTR1 (Corrected),236.57735510453085
12880,EBV-18-3P,NTTR (Corrected),NTTR2 (Corrected),256.415844095042
12881,EBV-18-3P,NTTR (Corrected),NTTR3 (Corrected),316.6060896036675
12882,EBV-18-3P,circ_ligase (Corrected),circ_ligase (Corrected),2132.339849446297
12883,EBV-18-5P,NTC (Corrected),NTC4 (Corrected),627.7219038031463
12884,EBV-18-5P,NTC (Corrected),NTC5 (Corrected),538.3994395603753
12885,EBV-18-5P,NTC (Corrected),NTC6 (Corrected),508.0586976624981
12886,EBV-18-5P,NTT (Corrected),NTT4 (Corrected),484.1796886961093
12887,EBV-18-5P,NTT (Corrected),NTT5 (Corrected),447.9756199439765
12888,EBV-18-5P,NTT (Corrected),NTT6 (Corrected),496.6124046137374
12889,EBV-18-5P,MTT (Corrected),MTT1 (Corrected),318.32913747298574
12890,EBV-18-5P,MTT (Corrected),MTT2 (Corrected),417.7240195633719
12891,EBV-18-5P,MTT (Corrected),MTT3 (Corrected),548.9229550984753
12892,EBV-18-5P,NTTR (Corrected),NTTR1 (Corrected),125.5334330224619
12893,EBV-18-5P,NTTR (Corrected),NTTR2 (Corrected),482.9186681906378
12894,EBV-18-5P,NTTR (Corrected),NTTR3 (Corrected),512.9749160018525
12895,EBV-18-5P,circ_ligase (Corrected),circ_ligase (Corrected),1495.0255980139789
12896,EBV-19-3P,NTC (Corrected),NTC4 (Corrected),445.11514929104874
12897,EBV-19-3P,NTC (Corrected),NTC5 (Corrected),323.45335138644674
12898,EBV-19-3P,NTC (Corrected),NTC6 (Corrected),310.8131645911634
12899,EBV-19-3P,NTT (Corrected),NTT4 (Corrected),422.52044327621076
12900,EBV-19-3P,NTT (Corrected),NTT5 (Corrected),470.3330098488853
12901,EBV-19-3P,NTT (Corrected),NTT6 (Corrected),486.7107950837246
12902,EBV-19-3P,MTT (Corrected),MTT1 (Corrected),441.9600389195928
12903,EBV-19-3P,MTT (Corrected),MTT2 (Corrected),638.6422206517599
12904,EBV-19-3P,MTT (Corrected),MTT3 (Corrected),570.7309139429917
12905,EBV-19-3P,NTTR (Corrected),NTTR1 (Corrected),709.6933615917673
12906,EBV-19-3P,NTTR (Corrected),NTTR2 (Corrected),1396.551038633156
12907,EBV-19-3P,NTTR (Corrected),NTTR3 (Corrected),2773.244960265985
12908,EBV-19-3P,circ_ligase (Corrected),circ_ligase (Corrected),583.5550188232821
12909,MIR-96,NTC (Corrected),NTC4 (Corrected),962.9113726549771
12910,MIR-96,NTC (Corrected),NTC5 (Corrected),770.5999592695947
12911,MIR-96,NTC (Corrected),NTC6 (Corrected),803.5547319858686
12912,MIR-96,NTT (Corrected),NTT4 (Corrected),676.1119565898479
12913,MIR-96,NTT (Corrected),NTT5 (Corrected),741.094781876466
12914,MIR-96,NTT (Corrected),NTT6 (Corrected),756.5480147190157
12915,MIR-96,MTT (Corrected),MTT1 (Corrected),742.8853099564162
12916,MIR-96,MTT (Corrected),MTT2 (Corrected),1028.1741175975417
12917,MIR-96,MTT (Corrected),MTT3 (Corrected),1100.8376827893167
12918,MIR-96,NTTR (Corrected),NTTR1 (Corrected),6148.954850321962
12919,MIR-96,NTTR (Corrected),NTTR2 (Corrected),2663.2365320841573
12920,MIR-96,NTTR (Corrected),NTTR3 (Corrected),4944.223561911977
12921,MIR-96,circ_ligase (Corrected),circ_ligase (Corrected),810.2598462798095
12922,EBV-19-5P,NTC (Corrected),NTC4 (Corrected),647.1890189829141
12923,EBV-19-5P,NTC (Corrected),NTC5 (Corrected),551.444047033182
12924,EBV-19-5P,NTC (Corrected),NTC6 (Corrected),560.9598049815598
12925,EBV-19-5P,NTT (Corrected),NTT4 (Corrected),473.77447387749055
12926,EBV-19-5P,NTT (Corrected),NTT5 (Corrected),482.77976349994424
12927,EBV-19-5P,NTT (Corrected),NTT6 (Corrected),571.0453503337658
12928,EBV-19-5P,MTT (Corrected),MTT1 (Corrected),349.46635789265656
12929,EBV-19-5P,MTT (Corrected),MTT2 (Corrected),484.06675646912004
12930,EBV-19-5P,MTT (Corrected),MTT3 (Corrected),622.9756443894661
12931,EBV-19-5P,NTTR (Corrected),NTTR1 (Corrected),86.81372340961444
12932,EBV-19-5P,NTTR (Corrected),NTTR2 (Corrected),208.04288717089756
12933,EBV-19-5P,NTTR (Corrected),NTTR3 (Corrected),167.0130678927822
12934,EBV-19-5P,circ_ligase (Corrected),circ_ligase (Corrected),1661.1179500799299
12935,EBV-2-3P,NTC (Corrected),NTC4 (Corrected),1057.93305993808
12936,EBV-2-3P,NTC (Corrected),NTC5 (Corrected),773.7478813091149
12937,EBV-2-3P,NTC (Corrected),NTC6 (Corrected),823.6328613112114
12938,EBV-2-3P,NTT (Corrected),NTT4 (Corrected),466.7334757993869
12939,EBV-2-3P,NTT (Corrected),NTT5 (Corrected),538.001162223844
12940,EBV-2-3P,NTT (Corrected),NTT6 (Corrected),659.1096489582155
12941,EBV-2-3P,MTT (Corrected),MTT1 (Corrected),372.67939640316564
12942,EBV-2-3P,MTT (Corrected),MTT2 (Corrected),501.8917403205112
12943,EBV-2-3P,MTT (Corrected),MTT3 (Corrected),576.8601295389424
12944,EBV-2-3P,NTTR (Corrected),NTTR1 (Corrected),600.6237057596627
12945,EBV-2-3P,NTTR (Corrected),NTTR2 (Corrected),700.7665622582618
12946,EBV-2-3P,NTTR (Corrected),NTTR3 (Corrected),765.8944339671408
12947,EBV-2-3P,circ_ligase (Corrected),circ_ligase (Corrected),1867.1882396300007
12948,EBV-2-5P,NTC (Corrected),NTC4 (Corrected),135.89400716343678
12949,EBV-2-5P,NTC (Corrected),NTC5 (Corrected),105.59590773000821
12950,EBV-2-5P,NTC (Corrected),NTC6 (Corrected),106.3629482219937
12951,EBV-2-5P,NTT (Corrected),NTT4 (Corrected),120.2876683602048
12952,EBV-2-5P,NTT (Corrected),NTT5 (Corrected),108.01952307968641
12953,EBV-2-5P,NTT (Corrected),NTT6 (Corrected),115.72451676196323
12954,EBV-2-5P,MTT (Corrected),MTT1 (Corrected),118.77527202341832
12955,EBV-2-5P,MTT (Corrected),MTT2 (Corrected),157.32514101347505
12956,EBV-2-5P,MTT (Corrected),MTT3 (Corrected),158.0197332475302
12957,EBV-2-5P,NTTR (Corrected),NTTR1 (Corrected),834.8284307005276
12958,EBV-2-5P,NTTR (Corrected),NTTR2 (Corrected),455.7085815975396
12959,EBV-2-5P,NTTR (Corrected),NTTR3 (Corrected),2510.445942354462
12960,EBV-2-5P,circ_ligase (Corrected),circ_ligase (Corrected),741.5978926936469
12961,EBV-20-3P,NTC (Corrected),NTC4 (Corrected),223.76332011556246
12962,EBV-20-3P,NTC (Corrected),NTC5 (Corrected),223.49661770779667
12963,EBV-20-3P,NTC (Corrected),NTC6 (Corrected),160.28814706728608
12964,EBV-20-3P,NTT (Corrected),NTT4 (Corrected),100.03523292920178
12965,EBV-20-3P,NTT (Corrected),NTT5 (Corrected),132.02778012184828
12966,EBV-20-3P,NTT (Corrected),NTT6 (Corrected),142.48388091163994
12967,EBV-20-3P,MTT (Corrected),MTT1 (Corrected),115.74458722313167
12968,EBV-20-3P,MTT (Corrected),MTT2 (Corrected),174.06971568298843
12969,EBV-20-3P,MTT (Corrected),MTT3 (Corrected),170.4470368966618
12970,EBV-20-3P,NTTR (Corrected),NTTR1 (Corrected),102.2972962991634
12971,EBV-20-3P,NTTR (Corrected),NTTR2 (Corrected),673.1443648676599
12972,EBV-20-3P,NTTR (Corrected),NTTR3 (Corrected),656.9551138478382
12973,EBV-20-3P,circ_ligase (Corrected),circ_ligase (Corrected),11265.92515904331
12974,EBV-20-5P,NTC (Corrected),NTC4 (Corrected),467.6613847640713
12975,EBV-20-5P,NTC (Corrected),NTC5 (Corrected),376.39061273108
12976,EBV-20-5P,NTC (Corrected),NTC6 (Corrected),292.9013630028551
12977,EBV-20-5P,NTT (Corrected),NTT4 (Corrected),919.898568582321
12978,EBV-20-5P,NTT (Corrected),NTT5 (Corrected),886.7206548065946
12979,EBV-20-5P,NTT (Corrected),NTT6 (Corrected),1243.0215672915976
12980,EBV-20-5P,MTT (Corrected),MTT1 (Corrected),739.0614058315806
12981,EBV-20-5P,MTT (Corrected),MTT2 (Corrected),904.4349971252909
12982,EBV-20-5P,MTT (Corrected),MTT3 (Corrected),1131.3282249938095
12983,EBV-20-5P,NTTR (Corrected),NTTR1 (Corrected),103.07709238198235
12984,EBV-20-5P,NTTR (Corrected),NTTR2 (Corrected),1778.2313751155273
12985,EBV-20-5P,NTTR (Corrected),NTTR3 (Corrected),211.25277494404904
12986,EBV-20-5P,circ_ligase (Corrected),circ_ligase (Corrected),275.7288429424647
12987,EBV-3-3P,NTC (Corrected),NTC4 (Corrected),618.9667834327324
12988,EBV-3-3P,NTC (Corrected),NTC5 (Corrected),365.15448539068365
12989,EBV-3-3P,NTC (Corrected),NTC6 (Corrected),414.2408260497592
12990,EBV-3-3P,NTT (Corrected),NTT4 (Corrected),241.692913591892
12991,EBV-3-3P,NTT (Corrected),NTT5 (Corrected),322.25721812252266
12992,EBV-3-3P,NTT (Corrected),NTT6 (Corrected),495.9958922407518
12993,EBV-3-3P,MTT (Corrected),MTT1 (Corrected),470.7911170055482
12994,EBV-3-3P,MTT (Corrected),MTT2 (Corrected),620.403492703339
12995,EBV-3-3P,MTT (Corrected),MTT3 (Corrected),709.0325630895304
12996,EBV-3-3P,NTTR (Corrected),NTTR1 (Corrected),1838.9578263922656
12997,EBV-3-3P,NTTR (Corrected),NTTR2 (Corrected),3930.6933608796876
12998,EBV-3-3P,NTTR (Corrected),NTTR3 (Corrected),1346.0412956067107
12999,EBV-3-3P,circ_ligase (Corrected),circ_ligase (Corrected),44374.882412629835
13000,MIR-324-5P,NTC (Corrected),NTC4 (Corrected),168.8091227543817
13001,MIR-324-5P,NTC (Corrected),NTC5 (Corrected),83.80594746671429
13002,MIR-324-5P,NTC (Corrected),NTC6 (Corrected),113.73664299054074
13003,MIR-324-5P,NTT (Corrected),NTT4 (Corrected),95.27604709709367
13004,MIR-324-5P,NTT (Corrected),NTT5 (Corrected),116.2928221920408
13005,MIR-324-5P,NTT (Corrected),NTT6 (Corrected),85.46821871945164
13006,MIR-324-5P,MTT (Corrected),MTT1 (Corrected),57.73086236164758
13007,MIR-324-5P,MTT (Corrected),MTT2 (Corrected),115.46172472329518
13008,MIR-324-5P,MTT (Corrected),MTT3 (Corrected),108.14372808590316
13009,MIR-324-5P,NTTR (Corrected),NTTR1 (Corrected),1429.247291188032
13010,MIR-324-5P,NTTR (Corrected),NTTR2 (Corrected),887.8816996842378
13011,MIR-324-5P,NTTR (Corrected),NTTR3 (Corrected),374.95360034114947
13012,MIR-324-5P,circ_ligase (Corrected),circ_ligase (Corrected),5683.250900574891
13013,RLCV-5-3P,NTC (Corrected),NTC4 (Corrected),166.4146671124756
13014,RLCV-5-3P,NTC (Corrected),NTC5 (Corrected),301.7014108801714
13015,RLCV-5-3P,NTC (Corrected),NTC6 (Corrected),203.52872956202046
13016,RLCV-5-3P,NTT (Corrected),NTT4 (Corrected),101.58107962557781
13017,RLCV-5-3P,NTT (Corrected),NTT5 (Corrected),100.1799612859147
13018,RLCV-5-3P,NTT (Corrected),NTT6 (Corrected),187.0492983450294
13019,RLCV-5-3P,MTT (Corrected),MTT1 (Corrected),274.01831853345413
13020,RLCV-5-3P,MTT (Corrected),MTT2 (Corrected),222.79234207171027
13021,RLCV-5-3P,MTT (Corrected),MTT3 (Corrected),287.84120107074995
13022,RLCV-5-3P,NTTR (Corrected),NTTR1 (Corrected),1087.9973852595701
13023,RLCV-5-3P,NTTR (Corrected),NTTR2 (Corrected),2298.1706627651342
13024,RLCV-5-3P,NTTR (Corrected),NTTR3 (Corrected),1069.0390571524342
13025,RLCV-5-3P,circ_ligase (Corrected),circ_ligase (Corrected),17777.169229704232
13026,EBV-3-5P,NTC (Corrected),NTC4 (Corrected),1595.1404862068669
13027,EBV-3-5P,NTC (Corrected),NTC5 (Corrected),1331.6260887057324
13028,EBV-3-5P,NTC (Corrected),NTC6 (Corrected),1468.6535754063223
13029,EBV-3-5P,NTT (Corrected),NTT4 (Corrected),1017.6918716052564
13030,EBV-3-5P,NTT (Corrected),NTT5 (Corrected),1091.705825903821
13031,EBV-3-5P,NTT (Corrected),NTT6 (Corrected),1416.5448475475205
13032,EBV-3-5P,MTT (Corrected),MTT1 (Corrected),1431.7501303655542
13033,EBV-3-5P,MTT (Corrected),MTT2 (Corrected),1811.1639149124262
13034,EBV-3-5P,MTT (Corrected),MTT3 (Corrected),1863.6614196924977
13035,EBV-3-5P,NTTR (Corrected),NTTR1 (Corrected),2534.5897095405226
13036,EBV-3-5P,NTTR (Corrected),NTTR2 (Corrected),5535.914841203752
13037,EBV-3-5P,NTTR (Corrected),NTTR3 (Corrected),8296.144854154581
13038,EBV-3-5P,circ_ligase (Corrected),circ_ligase (Corrected),9795.21715882429
13039,KSHV-K12-9-star,NTC (Corrected),NTC4 (Corrected),21.081151800090748
13040,KSHV-K12-9-star,NTC (Corrected),NTC5 (Corrected),17.56762650007563
13041,KSHV-K12-9-star,NTC (Corrected),NTC6 (Corrected),59.72993010025714
13042,KSHV-K12-9-star,NTT (Corrected),NTT4 (Corrected),49.342636199042786
13043,KSHV-K12-9-star,NTT (Corrected),NTT5 (Corrected),67.84612477368381
13044,KSHV-K12-9-star,NTT (Corrected),NTT6 (Corrected),108.96498827288615
13045,KSHV-K12-9-star,MTT (Corrected),MTT1 (Corrected),40.5662536936907
13046,KSHV-K12-9-star,MTT (Corrected),MTT2 (Corrected),35.79375325913887
13047,KSHV-K12-9-star,MTT (Corrected),MTT3 (Corrected),100.22250912558881
13048,KSHV-K12-9-star,NTTR (Corrected),NTTR1 (Corrected),30.909630604152714
13049,KSHV-K12-9-star,NTTR (Corrected),NTTR2 (Corrected),281.2776384977899
13050,KSHV-K12-9-star,NTTR (Corrected),NTTR3 (Corrected),522.3727572101808
13051,KSHV-K12-9-star,circ_ligase (Corrected),circ_ligase (Corrected),791.4593553090052
13052,EBV-4,NTC (Corrected),NTC4 (Corrected),1702.6754678807215
13053,EBV-4,NTC (Corrected),NTC5 (Corrected),1527.567994020105
13054,EBV-4,NTC (Corrected),NTC6 (Corrected),1687.9925430539022
13055,EBV-4,NTT (Corrected),NTT4 (Corrected),1126.47120547787
13056,EBV-4,NTT (Corrected),NTT5 (Corrected),1086.0582554508378
13057,EBV-4,NTT (Corrected),NTT6 (Corrected),1403.6340359782143
13058,EBV-4,MTT (Corrected),MTT1 (Corrected),1322.5924157896134
13059,EBV-4,MTT (Corrected),MTT2 (Corrected),1724.0607084350486
13060,EBV-4,MTT (Corrected),MTT3 (Corrected),1861.8230572453026
13061,EBV-4,NTTR (Corrected),NTTR1 (Corrected),5610.30492372341
13062,EBV-4,NTTR (Corrected),NTTR2 (Corrected),9463.41278214145
13063,EBV-4,NTTR (Corrected),NTTR3 (Corrected),6802.02229090982
13064,EBV-4,circ_ligase (Corrected),circ_ligase (Corrected),26223.88541437624
13065,EBV-5,NTC (Corrected),NTC4 (Corrected),458.90332627601344
13066,EBV-5,NTC (Corrected),NTC5 (Corrected),370.73539573563613
13067,EBV-5,NTC (Corrected),NTC6 (Corrected),422.4534135282237
13068,EBV-5,NTT (Corrected),NTT4 (Corrected),396.87752091997817
13069,EBV-5,NTT (Corrected),NTT5 (Corrected),390.9004498217857
13070,EBV-5,NTT (Corrected),NTT6 (Corrected),483.13609434757643
13071,EBV-5,MTT (Corrected),MTT1 (Corrected),319.9211438061873
13072,EBV-5,MTT (Corrected),MTT2 (Corrected),452.3879219080874
13073,EBV-5,MTT (Corrected),MTT3 (Corrected),584.4895765863325
13074,EBV-5,NTTR (Corrected),NTTR1 (Corrected),82.95586917055363
13075,EBV-5,NTTR (Corrected),NTTR2 (Corrected),175.55996941909646
13076,EBV-5,NTTR (Corrected),NTTR3 (Corrected),210.27468319970447
13077,EBV-5,circ_ligase (Corrected),circ_ligase (Corrected),3869.273498344187
13078,EBV-6-3P,NTC (Corrected),NTC4 (Corrected),753.0967986263046
13079,EBV-6-3P,NTC (Corrected),NTC5 (Corrected),686.2926707438754
13080,EBV-6-3P,NTC (Corrected),NTC6 (Corrected),760.6091118749704
13081,EBV-6-3P,NTT (Corrected),NTT4 (Corrected),518.6204149367945
13082,EBV-6-3P,NTT (Corrected),NTT5 (Corrected),521.1576102086851
13083,EBV-6-3P,NTT (Corrected),NTT6 (Corrected),705.6648105622158
13084,EBV-6-3P,MTT (Corrected),MTT1 (Corrected),475.1090554769377
13085,EBV-6-3P,MTT (Corrected),MTT2 (Corrected),637.724760302882
13086,EBV-6-3P,MTT (Corrected),MTT3 (Corrected),767.5022968980244
13087,EBV-6-3P,NTTR (Corrected),NTTR1 (Corrected),239.0266549633739
13088,EBV-6-3P,NTTR (Corrected),NTTR2 (Corrected),1372.6845273346623
13089,EBV-6-3P,NTTR (Corrected),NTTR3 (Corrected),423.4972168473362
13090,EBV-6-3P,circ_ligase (Corrected),circ_ligase (Corrected),1867.9019385536228
13091,EBV-6-5P,NTC (Corrected),NTC4 (Corrected),660.4052966769847
13092,EBV-6-5P,NTC (Corrected),NTC5 (Corrected),564.6658136934427
13093,EBV-6-5P,NTC (Corrected),NTC6 (Corrected),716.8033090343442
13094,EBV-6-5P,NTT (Corrected),NTT4 (Corrected),568.395741179127
13095,EBV-6-5P,NTT (Corrected),NTT5 (Corrected),610.4749811728868
13096,EBV-6-5P,NTT (Corrected),NTT6 (Corrected),688.2137439742324
13097,EBV-6-5P,MTT (Corrected),MTT1 (Corrected),419.47401057913623
13098,EBV-6-5P,MTT (Corrected),MTT2 (Corrected),643.5893229201953
13099,EBV-6-5P,MTT (Corrected),MTT3 (Corrected),729.5098946125086
13100,EBV-6-5P,NTTR (Corrected),NTTR1 (Corrected),79.62556971917597
13101,EBV-6-5P,NTTR (Corrected),NTTR2 (Corrected),233.2968870370553
13102,EBV-6-5P,NTTR (Corrected),NTTR3 (Corrected),253.5802944749894
13103,EBV-6-5P,circ_ligase (Corrected),circ_ligase (Corrected),2857.669979267846
13104,MIR-513A-3P,NTC (Corrected),NTC4 (Corrected),143.99492516772682
13105,MIR-513A-3P,NTC (Corrected),NTC5 (Corrected),136.70946764435962
13106,MIR-513A-3P,NTC (Corrected),NTC6 (Corrected),171.76537502150265
13107,MIR-513A-3P,NTT (Corrected),NTT4 (Corrected),142.7885533518904
13108,MIR-513A-3P,NTT (Corrected),NTT5 (Corrected),167.4141872457359
13109,MIR-513A-3P,NTT (Corrected),NTT6 (Corrected),151.16427811822888
13110,MIR-513A-3P,MTT (Corrected),MTT1 (Corrected),103.96622021847587
13111,MIR-513A-3P,MTT (Corrected),MTT2 (Corrected),167.94095483219658
13112,MIR-513A-3P,MTT (Corrected),MTT3 (Corrected),201.2962987208789
13113,MIR-513A-3P,NTTR (Corrected),NTTR1 (Corrected),21.56525846561016
13114,MIR-513A-3P,NTTR (Corrected),NTTR2 (Corrected),39.963590862844
13115,MIR-513A-3P,NTTR (Corrected),NTTR3 (Corrected),83.47112280220433
13116,MIR-513A-3P,circ_ligase (Corrected),circ_ligase (Corrected),121.68965944071228
13117,EBV-7,NTC (Corrected),NTC4 (Corrected),489.4577700589298
13118,EBV-7,NTC (Corrected),NTC5 (Corrected),423.13706437345354
13119,EBV-7,NTC (Corrected),NTC6 (Corrected),485.2784693907334
13120,EBV-7,NTT (Corrected),NTT4 (Corrected),353.9192032340257
13121,EBV-7,NTT (Corrected),NTT5 (Corrected),398.82059739149173
13122,EBV-7,NTT (Corrected),NTT6 (Corrected),447.57068247674044
13123,EBV-7,MTT (Corrected),MTT1 (Corrected),316.2278005171582
13124,EBV-7,MTT (Corrected),MTT2 (Corrected),470.10733793773545
13125,EBV-7,MTT (Corrected),MTT3 (Corrected),545.9070858839466
13126,EBV-7,NTTR (Corrected),NTTR1 (Corrected),93.96597541991969
13127,EBV-7,NTTR (Corrected),NTTR2 (Corrected),140.3160941485395
13128,EBV-7,NTTR (Corrected),NTTR3 (Corrected),215.05490718298492
13129,EBV-7,circ_ligase (Corrected),circ_ligase (Corrected),293.79940796628335
13130,MIR-188-5P,NTC (Corrected),NTC4 (Corrected),278.57436912928443
13131,MIR-188-5P,NTC (Corrected),NTC5 (Corrected),256.37611639984806
13132,MIR-188-5P,NTC (Corrected),NTC6 (Corrected),253.70410449723073
13133,MIR-188-5P,NTT (Corrected),NTT4 (Corrected),264.67768234606257
13134,MIR-188-5P,NTT (Corrected),NTT5 (Corrected),270.5308997987321
13135,MIR-188-5P,NTT (Corrected),NTT6 (Corrected),262.1519789247049
13136,MIR-188-5P,MTT (Corrected),MTT1 (Corrected),174.35337971421305
13137,MIR-188-5P,MTT (Corrected),MTT2 (Corrected),244.4762895699162
13138,MIR-188-5P,MTT (Corrected),MTT3 (Corrected),217.7207002089146
13139,MIR-188-5P,NTTR (Corrected),NTTR1 (Corrected),236.2710863669566
13140,MIR-188-5P,NTTR (Corrected),NTTR2 (Corrected),61.29788133550889
13141,MIR-188-5P,NTTR (Corrected),NTTR3 (Corrected),243.56414796144685
13142,MIR-188-5P,circ_ligase (Corrected),circ_ligase (Corrected),1807.8220920065082
13143,EBV-8-3P,NTC (Corrected),NTC4 (Corrected),1039.3673830542984
13144,EBV-8-3P,NTC (Corrected),NTC5 (Corrected),822.5955161032924
13145,EBV-8-3P,NTC (Corrected),NTC6 (Corrected),964.4136121493736
13146,EBV-8-3P,NTT (Corrected),NTT4 (Corrected),460.30056631867694
13147,EBV-8-3P,NTT (Corrected),NTT5 (Corrected),540.6229596700196
13148,EBV-8-3P,NTT (Corrected),NTT6 (Corrected),622.498548472908
13149,EBV-8-3P,MTT (Corrected),MTT1 (Corrected),399.1762025565914
13150,EBV-8-3P,MTT (Corrected),MTT2 (Corrected),607.6062713323771
13151,EBV-8-3P,MTT (Corrected),MTT3 (Corrected),628.1230697003398
13152,EBV-8-3P,NTTR (Corrected),NTTR1 (Corrected),134.769663260032
13153,EBV-8-3P,NTTR (Corrected),NTTR2 (Corrected),861.0469368432815
13154,EBV-8-3P,NTTR (Corrected),NTTR3 (Corrected),716.0472331377691
13155,EBV-8-3P,circ_ligase (Corrected),circ_ligase (Corrected),1468.5497672241447
13156,EBV-8-5P,NTC (Corrected),NTC4 (Corrected),897.3850367262256
13157,EBV-8-5P,NTC (Corrected),NTC5 (Corrected),712.6504189529061
13158,EBV-8-5P,NTC (Corrected),NTC6 (Corrected),739.9440250002857
13159,EBV-8-5P,NTT (Corrected),NTT4 (Corrected),714.6550058486409
13160,EBV-8-5P,NTT (Corrected),NTT5 (Corrected),762.3154843614824
13161,EBV-8-5P,NTT (Corrected),NTT6 (Corrected),835.6554623199562
13162,EBV-8-5P,MTT (Corrected),MTT1 (Corrected),540.9319097581999
13163,EBV-8-5P,MTT (Corrected),MTT2 (Corrected),717.0311246763266
13164,EBV-8-5P,MTT (Corrected),MTT3 (Corrected),791.3732863204328
13165,EBV-8-5P,NTTR (Corrected),NTTR1 (Corrected),123.65704883346615
